filename,Predicted_Label,Confidence_Score
128434.jpg,Elliptical,0.4373
128439.jpg,Irregular,0.493
128544.jpg,Elliptical,0.539
128575.jpg,Irregular,0.7256
128615.jpg,Elliptical,0.852
128703.jpg,Spiral,0.7734
128745.jpg,Spiral,0.8438
128762.jpg,Elliptical,0.992
128826.jpg,Elliptical,0.4856
128919.jpg,Spiral,0.8423
128929.jpg,Elliptical,0.8223
128998.jpg,Spiral,0.895
129013.jpg,Irregular,0.879
129042.jpg,Elliptical,0.9883
129068.jpg,Spiral,0.8164
129102.jpg,Elliptical,0.526
129124.jpg,Irregular,0.8193
129160.jpg,Elliptical,0.9834
129185.jpg,Elliptical,0.9785
129187.jpg,Irregular,0.829
129191.jpg,Irregular,0.4954
129207.jpg,Elliptical,0.9873
129209.jpg,Irregular,0.732
129225.jpg,Elliptical,0.739
129248.jpg,Elliptical,0.861
129251.jpg,Spiral,0.6694
129362.jpg,Spiral,0.3647
129376.jpg,Irregular,0.5234
129480.jpg,Irregular,0.608
129483.jpg,Irregular,0.671
129486.jpg,Spiral,0.694
129501.jpg,Elliptical,0.6143
129605.jpg,Elliptical,0.9507
129626.jpg,Elliptical,0.991
129665.jpg,Spiral,0.6733
129852.jpg,Elliptical,0.4692
129869.jpg,Spiral,0.833
129932.jpg,Elliptical,0.98
129939.jpg,Irregular,0.785
129993.jpg,Spiral,0.4502
130049.jpg,Irregular,0.8647
130136.jpg,Elliptical,0.768
130157.jpg,Elliptical,0.989
130160.jpg,Elliptical,0.4678
130207.jpg,Elliptical,0.998
130285.jpg,Spiral,0.6084
130303.jpg,Irregular,0.7466
130334.jpg,Spiral,0.6294
130394.jpg,Elliptical,0.99
130396.jpg,Elliptical,0.7886
130407.jpg,Irregular,0.6826
130424.jpg,Elliptical,0.6987
130440.jpg,Spiral,0.822
130499.jpg,Elliptical,0.9414
130532.jpg,Irregular,0.597
130553.jpg,Elliptical,0.5127
130567.jpg,Spiral,0.962
130574.jpg,Elliptical,0.6797
130580.jpg,Irregular,0.9126
130649.jpg,Spiral,0.659
130719.jpg,Irregular,0.871
130737.jpg,Elliptical,0.864
130741.jpg,Spiral,0.5317
130743.jpg,Elliptical,0.7827
130790.jpg,Spiral,0.8564
130819.jpg,Irregular,0.6006
130858.jpg,Irregular,0.4478
130868.jpg,Elliptical,0.9424
130888.jpg,Elliptical,0.814
130946.jpg,Elliptical,0.8496
130963.jpg,Irregular,0.5415
130972.jpg,Spiral,0.8047
130973.jpg,Spiral,0.6675
130996.jpg,Irregular,0.401
131010.jpg,Spiral,0.749
131021.jpg,Elliptical,0.732
131051.jpg,Irregular,0.517
131063.jpg,Irregular,0.6943
131184.jpg,Elliptical,0.9927
131221.jpg,Irregular,0.7354
131278.jpg,Spiral,0.4133
131312.jpg,Irregular,0.7773
131322.jpg,Elliptical,0.998
131323.jpg,Elliptical,0.9854
131359.jpg,Spiral,0.7246
131435.jpg,Elliptical,0.8267
131473.jpg,Elliptical,0.5107
131520.jpg,Irregular,0.466
131603.jpg,Elliptical,0.9736
131624.jpg,Spiral,0.8984
131657.jpg,Irregular,0.8076
131670.jpg,Spiral,0.822
131747.jpg,Irregular,0.4897
131807.jpg,Spiral,0.528
131821.jpg,Elliptical,0.9956
131875.jpg,Spiral,0.877
131880.jpg,Elliptical,0.526
131934.jpg,Irregular,0.4915
132021.jpg,Spiral,0.566
132062.jpg,Irregular,0.4229
132153.jpg,Elliptical,0.9985
132171.jpg,Spiral,0.913
132172.jpg,Irregular,0.6514
132234.jpg,Elliptical,0.693
132250.jpg,Spiral,0.6475
132305.jpg,Spiral,0.8984
132321.jpg,Elliptical,0.9893
132333.jpg,Irregular,0.6875
132353.jpg,Irregular,0.9424
132413.jpg,Irregular,0.869
132457.jpg,Irregular,0.6016
132473.jpg,Elliptical,0.7207
132481.jpg,Elliptical,0.987
132502.jpg,Irregular,0.8687
132535.jpg,Irregular,0.8516
132573.jpg,Spiral,0.6313
132589.jpg,Irregular,0.7666
132626.jpg,Elliptical,0.667
132636.jpg,Elliptical,0.96
132639.jpg,Irregular,0.5757
132640.jpg,Elliptical,0.9883
132647.jpg,Spiral,0.724
132709.jpg,Spiral,0.4858
132746.jpg,Irregular,0.6636
132782.jpg,Irregular,0.7305
132803.jpg,Elliptical,0.7886
132814.jpg,Irregular,0.56
132829.jpg,Elliptical,0.5312
132884.jpg,Irregular,0.612
132919.jpg,Irregular,0.546
132938.jpg,Spiral,0.534
133023.jpg,Elliptical,0.794
133100.jpg,Irregular,0.606
133108.jpg,Elliptical,0.996
133166.jpg,Elliptical,0.928
133178.jpg,Elliptical,0.724
133206.jpg,Elliptical,0.4766
133256.jpg,Irregular,0.678
133395.jpg,Elliptical,0.992
133451.jpg,Elliptical,0.9873
133542.jpg,Irregular,0.5425
133665.jpg,Irregular,0.4988
133669.jpg,Elliptical,0.5664
133755.jpg,Elliptical,0.743
133824.jpg,Elliptical,0.4875
133941.jpg,Irregular,0.4915
133985.jpg,Elliptical,0.997
133994.jpg,Spiral,0.6006
134170.jpg,Irregular,0.6714
134179.jpg,Irregular,0.9487
134184.jpg,Irregular,0.731
134191.jpg,Irregular,0.8184
134211.jpg,Spiral,0.787
134231.jpg,Irregular,0.572
134282.jpg,Spiral,0.926
134347.jpg,Elliptical,0.952
134398.jpg,Spiral,0.504
134431.jpg,Irregular,0.781
134450.jpg,Irregular,0.57
134456.jpg,Elliptical,0.985
134468.jpg,Elliptical,0.999
134516.jpg,Spiral,0.534
134549.jpg,Elliptical,0.9463
134568.jpg,Irregular,0.5127
134573.jpg,Elliptical,0.5386
134600.jpg,Elliptical,0.956
134604.jpg,Irregular,0.525
134640.jpg,Spiral,0.5903
134644.jpg,Spiral,0.688
134676.jpg,Spiral,0.8184
134718.jpg,Irregular,0.6567
134843.jpg,Elliptical,0.479
134882.jpg,Irregular,0.49
134947.jpg,Spiral,0.5845
134970.jpg,Elliptical,0.9814
134993.jpg,Irregular,0.513
135030.jpg,Elliptical,0.963
135043.jpg,Elliptical,0.863
135066.jpg,Spiral,0.8926
135077.jpg,Spiral,0.4731
135082.jpg,Spiral,0.5215
135093.jpg,Elliptical,0.999
135135.jpg,Irregular,0.5254
135163.jpg,Elliptical,0.9565
135174.jpg,Irregular,0.4866
135187.jpg,Spiral,0.523
135256.jpg,Spiral,0.508
135311.jpg,Irregular,0.895
135336.jpg,Spiral,0.5923
135337.jpg,Irregular,0.7734
135351.jpg,Elliptical,0.571
135416.jpg,Elliptical,0.999
135440.jpg,Spiral,0.5264
135449.jpg,Elliptical,0.986
135453.jpg,Irregular,0.667
135456.jpg,Spiral,0.798
135541.jpg,Elliptical,0.993
135596.jpg,Irregular,0.588
135648.jpg,Elliptical,0.4934
135676.jpg,Irregular,0.555
135714.jpg,Spiral,0.7285
135730.jpg,Elliptical,0.4426
135734.jpg,Spiral,0.6055
135810.jpg,Irregular,0.625
135820.jpg,Elliptical,0.6562
135842.jpg,Elliptical,0.985
135924.jpg,Elliptical,0.638
136005.jpg,Elliptical,0.9834
136039.jpg,Elliptical,0.9834
136109.jpg,Irregular,0.8994
136167.jpg,Elliptical,0.996
136264.jpg,Spiral,0.637
136317.jpg,Elliptical,0.5513
136382.jpg,Irregular,0.5215
136401.jpg,Irregular,0.445
136441.jpg,Spiral,0.717
136454.jpg,Elliptical,0.987
136491.jpg,Elliptical,0.603
136539.jpg,Elliptical,0.998
136544.jpg,Elliptical,0.9297
136666.jpg,Elliptical,0.5557
136667.jpg,Irregular,0.608
136731.jpg,Elliptical,0.969
136748.jpg,Elliptical,0.9604
136771.jpg,Spiral,0.4817
136790.jpg,Spiral,0.7393
136843.jpg,Irregular,0.4832
136851.jpg,Elliptical,0.9956
136885.jpg,Spiral,0.6577
136937.jpg,Irregular,0.7627
136972.jpg,Spiral,0.6284
137015.jpg,Irregular,0.6733
137040.jpg,Elliptical,0.779
137043.jpg,Spiral,0.458
137122.jpg,Elliptical,0.956
137253.jpg,Elliptical,1.0
137342.jpg,Elliptical,0.7017
137384.jpg,Spiral,0.5015
137412.jpg,Irregular,0.7
137435.jpg,Spiral,0.887
137473.jpg,Elliptical,1.0
137493.jpg,Elliptical,0.988
137504.jpg,Elliptical,0.847
137513.jpg,Irregular,0.6274
137555.jpg,Elliptical,0.98
137582.jpg,Spiral,0.631
137631.jpg,Spiral,0.4426
137722.jpg,Spiral,0.766
137732.jpg,Spiral,0.74
137751.jpg,Elliptical,0.7256
137813.jpg,Elliptical,0.999
137827.jpg,Irregular,0.636
137845.jpg,Elliptical,0.983
137862.jpg,Irregular,0.6367
137887.jpg,Irregular,0.8315
137898.jpg,Elliptical,0.67
137957.jpg,Elliptical,0.9316
137973.jpg,Irregular,0.541
137980.jpg,Elliptical,0.9414
138027.jpg,Irregular,0.583
138098.jpg,Elliptical,0.84
138121.jpg,Elliptical,0.9907
138170.jpg,Irregular,0.4292
138189.jpg,Elliptical,0.931
138200.jpg,Irregular,0.5127
138217.jpg,Elliptical,0.9663
138306.jpg,Elliptical,0.6367
138341.jpg,Elliptical,0.997
138348.jpg,Elliptical,0.786
138366.jpg,Elliptical,0.927
138392.jpg,Elliptical,0.3838
138481.jpg,Elliptical,0.9795
138494.jpg,Irregular,0.6895
138514.jpg,Spiral,0.815
138534.jpg,Spiral,0.765
138539.jpg,Irregular,0.841
138561.jpg,Irregular,0.4187
138598.jpg,Elliptical,0.9355
138610.jpg,Elliptical,0.9116
138616.jpg,Elliptical,0.593
138632.jpg,Irregular,0.645
138668.jpg,Spiral,0.715
138670.jpg,Elliptical,0.8467
138815.jpg,Irregular,0.6533
138980.jpg,Spiral,0.8955
139008.jpg,Elliptical,0.969
139015.jpg,Elliptical,0.622
139040.jpg,Irregular,0.8584
139144.jpg,Elliptical,0.795
139152.jpg,Elliptical,0.9976
139162.jpg,Irregular,0.5117
139169.jpg,Spiral,0.4055
139275.jpg,Elliptical,0.4788
139317.jpg,Spiral,0.6777
139354.jpg,Spiral,0.5156
139375.jpg,Elliptical,0.9863
139391.jpg,Irregular,0.8643
139433.jpg,Spiral,0.797
139444.jpg,Elliptical,0.6973
139447.jpg,Spiral,0.648
139471.jpg,Spiral,0.8364
139556.jpg,Spiral,0.8555
139581.jpg,Spiral,0.7603
139594.jpg,Irregular,0.498
139626.jpg,Spiral,0.4126
139665.jpg,Spiral,0.864
139668.jpg,Irregular,0.9204
139688.jpg,Spiral,0.5215
139692.jpg,Elliptical,0.999
139793.jpg,Spiral,0.7925
139823.jpg,Elliptical,0.9326
139863.jpg,Spiral,0.392
139923.jpg,Elliptical,0.5747
139937.jpg,Irregular,0.3787
140010.jpg,Elliptical,0.953
140012.jpg,Elliptical,0.9644
140084.jpg,Irregular,0.6577
140167.jpg,Elliptical,0.591
140185.jpg,Elliptical,0.945
140197.jpg,Elliptical,0.9556
140211.jpg,Irregular,0.6885
140222.jpg,Spiral,0.573
140225.jpg,Irregular,0.4814
140359.jpg,Spiral,0.6865
140413.jpg,Elliptical,0.991
140489.jpg,Elliptical,0.689
140496.jpg,Irregular,0.708
140576.jpg,Spiral,0.4407
140597.jpg,Irregular,0.7676
140764.jpg,Irregular,0.708
140768.jpg,Spiral,0.7134
140776.jpg,Spiral,0.726
140897.jpg,Elliptical,0.8325
141069.jpg,Spiral,0.6997
141077.jpg,Spiral,0.6235
141131.jpg,Elliptical,0.5
141149.jpg,Irregular,0.689
141152.jpg,Spiral,0.53
141186.jpg,Irregular,0.4448
141235.jpg,Irregular,0.715
141268.jpg,Elliptical,0.424
141381.jpg,Elliptical,0.9834
141392.jpg,Spiral,0.5566
141489.jpg,Elliptical,0.915
141491.jpg,Elliptical,0.4565
141525.jpg,Spiral,0.7886
141563.jpg,Irregular,0.7173
141586.jpg,Irregular,0.4453
141622.jpg,Spiral,0.5737
141629.jpg,Spiral,0.4795
141671.jpg,Spiral,0.4526
141677.jpg,Elliptical,0.986
141711.jpg,Elliptical,0.4114
141731.jpg,Irregular,0.7666
141751.jpg,Irregular,0.6978
141789.jpg,Elliptical,0.904
141844.jpg,Spiral,0.694
141901.jpg,Spiral,0.8833
141962.jpg,Elliptical,0.6436
142014.jpg,Spiral,0.836
142219.jpg,Elliptical,0.3884
142221.jpg,Irregular,0.4824
142274.jpg,Spiral,0.5366
142291.jpg,Elliptical,0.915
142367.jpg,Elliptical,0.97
142379.jpg,Spiral,0.503
142394.jpg,Elliptical,0.9287
142450.jpg,Irregular,0.5693
142474.jpg,Spiral,0.77
142523.jpg,Irregular,0.6113
142534.jpg,Elliptical,0.6323
142759.jpg,Elliptical,0.68
142797.jpg,Elliptical,0.996
142803.jpg,Irregular,0.873
142829.jpg,Elliptical,0.892
142834.jpg,Spiral,0.4067
142863.jpg,Irregular,0.7954
142899.jpg,Elliptical,0.4824
142903.jpg,Elliptical,0.8057
142932.jpg,Irregular,0.7456
142992.jpg,Irregular,0.6533
143056.jpg,Elliptical,0.599
143091.jpg,Irregular,0.7383
143120.jpg,Elliptical,0.961
143159.jpg,Irregular,0.7114
143189.jpg,Spiral,0.8813
143206.jpg,Irregular,0.856
143341.jpg,Elliptical,0.9185
143391.jpg,Spiral,0.6855
143402.jpg,Elliptical,0.9663
143414.jpg,Irregular,0.546
143422.jpg,Elliptical,0.999
143425.jpg,Irregular,0.651
143441.jpg,Spiral,0.651
143454.jpg,Irregular,0.515
143485.jpg,Irregular,0.774
143509.jpg,Spiral,0.7104
143612.jpg,Elliptical,0.9985
143677.jpg,Spiral,0.67
143726.jpg,Irregular,0.8633
143858.jpg,Irregular,0.6313
143877.jpg,Spiral,0.4187
143884.jpg,Irregular,0.6514
143898.jpg,Elliptical,0.9966
143928.jpg,Elliptical,0.985
143934.jpg,Spiral,0.872
143984.jpg,Spiral,0.435
143992.jpg,Spiral,0.8354
144077.jpg,Irregular,0.5396
144078.jpg,Spiral,0.6616
144084.jpg,Elliptical,0.569
144110.jpg,Spiral,0.7383
144129.jpg,Elliptical,0.9956
144141.jpg,Irregular,0.6743
144146.jpg,Irregular,0.769
144152.jpg,Spiral,0.867
144158.jpg,Irregular,0.4458
144173.jpg,Irregular,0.605
144195.jpg,Elliptical,0.755
144201.jpg,Elliptical,1.0
144231.jpg,Irregular,0.7188
144241.jpg,Elliptical,0.9985
144265.jpg,Elliptical,0.678
144301.jpg,Irregular,0.678
144303.jpg,Spiral,0.7964
144307.jpg,Irregular,0.6113
144368.jpg,Spiral,0.714
144383.jpg,Elliptical,0.8403
144438.jpg,Irregular,0.6235
144447.jpg,Spiral,0.4792
144493.jpg,Elliptical,0.81
144593.jpg,Spiral,0.895
144707.jpg,Irregular,0.7583
144719.jpg,Elliptical,0.625
144731.jpg,Irregular,0.8125
144732.jpg,Elliptical,0.5444
144741.jpg,Elliptical,0.8516
144756.jpg,Elliptical,0.9995
144770.jpg,Elliptical,0.949
144795.jpg,Elliptical,0.9746
144810.jpg,Elliptical,0.9473
144838.jpg,Spiral,0.9116
144961.jpg,Irregular,0.7036
145005.jpg,Elliptical,0.961
145030.jpg,Elliptical,0.999
145094.jpg,Elliptical,0.957
145104.jpg,Spiral,0.8164
145144.jpg,Elliptical,0.856
145145.jpg,Irregular,0.692
145183.jpg,Elliptical,0.987
145197.jpg,Spiral,0.917
145198.jpg,Elliptical,0.987
145206.jpg,Elliptical,0.907
145289.jpg,Irregular,0.551
145332.jpg,Irregular,0.3967
145337.jpg,Irregular,0.539
145354.jpg,Spiral,0.7793
145436.jpg,Elliptical,0.4473
145452.jpg,Elliptical,0.9194
145453.jpg,Irregular,0.8115
145470.jpg,Irregular,0.592
145550.jpg,Elliptical,0.741
145599.jpg,Spiral,0.5396
145608.jpg,Irregular,0.8345
145672.jpg,Elliptical,0.6074
145679.jpg,Elliptical,0.885
145705.jpg,Spiral,0.818
145740.jpg,Elliptical,0.894
145818.jpg,Spiral,0.5137
145835.jpg,Irregular,0.622
145868.jpg,Irregular,0.4102
145879.jpg,Spiral,0.4116
145898.jpg,Irregular,0.466
145916.jpg,Spiral,0.4438
145963.jpg,Spiral,0.9185
145969.jpg,Elliptical,0.9937
145973.jpg,Irregular,0.5337
146016.jpg,Spiral,0.7183
146019.jpg,Elliptical,0.6367
146033.jpg,Irregular,0.9536
146122.jpg,Elliptical,0.9927
146136.jpg,Spiral,0.5576
146179.jpg,Irregular,0.4534
146206.jpg,Spiral,0.6147
146233.jpg,Irregular,0.6924
146294.jpg,Spiral,0.777
146334.jpg,Elliptical,0.991
146348.jpg,Spiral,0.9424
146357.jpg,Irregular,0.553
146445.jpg,Irregular,0.3826
146697.jpg,Spiral,0.794
146719.jpg,Elliptical,0.9434
146741.jpg,Elliptical,0.9966
146762.jpg,Elliptical,0.9814
146764.jpg,Irregular,0.4683
146846.jpg,Irregular,0.555
146866.jpg,Elliptical,0.9033
146929.jpg,Irregular,0.784
146936.jpg,Elliptical,0.9844
147022.jpg,Elliptical,0.9883
147046.jpg,Spiral,0.67
147082.jpg,Elliptical,0.4097
147122.jpg,Elliptical,0.9653
147152.jpg,Elliptical,0.9624
147230.jpg,Irregular,0.7065
147244.jpg,Irregular,0.7993
147328.jpg,Irregular,0.729
147340.jpg,Elliptical,0.7983
147359.jpg,Elliptical,0.6597
147362.jpg,Irregular,0.914
147444.jpg,Elliptical,0.917
147455.jpg,Elliptical,0.996
147466.jpg,Elliptical,0.856
147489.jpg,Irregular,0.5283
147503.jpg,Elliptical,0.366
147549.jpg,Irregular,0.4854
147596.jpg,Elliptical,0.4814
147619.jpg,Spiral,0.9434
147701.jpg,Spiral,0.509
147706.jpg,Irregular,0.701
147715.jpg,Spiral,0.906
147718.jpg,Irregular,0.6807
147766.jpg,Irregular,0.7305
147786.jpg,Elliptical,0.977
147811.jpg,Elliptical,0.748
147845.jpg,Elliptical,0.9824
147930.jpg,Irregular,0.604
147969.jpg,Spiral,0.8604
147971.jpg,Spiral,0.539
148009.jpg,Elliptical,0.4524
148038.jpg,Spiral,0.6045
148088.jpg,Irregular,0.567
148106.jpg,Spiral,0.837
148113.jpg,Irregular,0.492
148122.jpg,Elliptical,0.9873
148196.jpg,Spiral,0.764
148247.jpg,Elliptical,0.995
148253.jpg,Spiral,0.583
148254.jpg,Elliptical,0.9883
148261.jpg,Elliptical,0.9556
148274.jpg,Irregular,0.77
148298.jpg,Irregular,0.5986
148319.jpg,Elliptical,0.99
148325.jpg,Elliptical,0.853
148338.jpg,Spiral,0.4983
148342.jpg,Spiral,0.4248
148374.jpg,Elliptical,0.955
148487.jpg,Irregular,0.8896
148529.jpg,Elliptical,0.993
148570.jpg,Irregular,0.8696
148653.jpg,Elliptical,0.6934
148744.jpg,Elliptical,0.6714
148766.jpg,Irregular,0.605
148814.jpg,Elliptical,0.8936
148826.jpg,Elliptical,0.983
148856.jpg,Elliptical,0.998
148881.jpg,Irregular,0.669
148962.jpg,Irregular,0.474
148968.jpg,Spiral,0.8247
149103.jpg,Irregular,0.4563
149119.jpg,Irregular,0.763
149141.jpg,Elliptical,0.893
149213.jpg,Irregular,0.6416
149222.jpg,Elliptical,0.9263
149227.jpg,Elliptical,0.99
149246.jpg,Spiral,0.4934
149294.jpg,Irregular,0.559
149302.jpg,Irregular,0.5596
149321.jpg,Elliptical,0.4666
149324.jpg,Elliptical,0.9976
149352.jpg,Irregular,0.752
149577.jpg,Irregular,0.3562
149627.jpg,Elliptical,0.999
149658.jpg,Irregular,0.7935
149666.jpg,Elliptical,0.897
149704.jpg,Irregular,0.5024
149722.jpg,Spiral,0.582
149771.jpg,Elliptical,0.4783
149775.jpg,Elliptical,0.9805
149785.jpg,Irregular,0.6963
149797.jpg,Irregular,0.734
149800.jpg,Irregular,0.7993
149806.jpg,Elliptical,0.877
149841.jpg,Spiral,0.4807
149870.jpg,Spiral,0.6943
149874.jpg,Spiral,0.7686
149881.jpg,Spiral,0.4487
149938.jpg,Elliptical,0.684
149988.jpg,Elliptical,0.993
150022.jpg,Irregular,0.7617
150038.jpg,Spiral,0.826
150071.jpg,Spiral,0.6055
150078.jpg,Irregular,0.796
150081.jpg,Elliptical,0.9756
150082.jpg,Elliptical,0.9673
150148.jpg,Irregular,0.635
150162.jpg,Irregular,0.6987
150164.jpg,Irregular,0.5317
150177.jpg,Elliptical,0.9937
150307.jpg,Spiral,0.504
150325.jpg,Spiral,0.695
150333.jpg,Elliptical,0.972
150347.jpg,Spiral,0.775
150358.jpg,Elliptical,0.993
150389.jpg,Elliptical,0.99
150399.jpg,Spiral,0.8975
150480.jpg,Elliptical,0.9336
150491.jpg,Irregular,0.8745
150500.jpg,Irregular,0.502
150563.jpg,Elliptical,0.4802
150582.jpg,Elliptical,0.544
150645.jpg,Irregular,0.455
150662.jpg,Irregular,0.419
150670.jpg,Spiral,0.7007
150746.jpg,Irregular,0.5586
150776.jpg,Spiral,0.871
150785.jpg,Elliptical,0.5845
150803.jpg,Irregular,0.658
150846.jpg,Irregular,0.5464
150893.jpg,Spiral,0.7876
150911.jpg,Elliptical,0.5146
150942.jpg,Spiral,0.8022
150954.jpg,Elliptical,0.9272
151026.jpg,Spiral,0.808
151079.jpg,Irregular,0.5825
151122.jpg,Irregular,0.6533
151252.jpg,Elliptical,0.647
151285.jpg,Spiral,0.795
151296.jpg,Elliptical,0.9697
151306.jpg,Elliptical,0.97
151356.jpg,Irregular,0.5127
151417.jpg,Elliptical,0.6855
151455.jpg,Irregular,0.778
151465.jpg,Irregular,0.9224
151546.jpg,Elliptical,0.8677
151577.jpg,Irregular,0.4504
151581.jpg,Spiral,0.5596
151582.jpg,Spiral,0.885
151596.jpg,Spiral,0.8823
151599.jpg,Elliptical,0.802
151601.jpg,Elliptical,0.9824
151622.jpg,Spiral,0.664
151639.jpg,Elliptical,0.9253
151641.jpg,Elliptical,0.52
151659.jpg,Spiral,0.88
151663.jpg,Irregular,0.7446
151672.jpg,Elliptical,0.853
151685.jpg,Spiral,0.711
151686.jpg,Irregular,0.6797
151808.jpg,Irregular,0.7124
151931.jpg,Elliptical,0.3687
151937.jpg,Elliptical,0.992
152058.jpg,Spiral,0.5645
152112.jpg,Irregular,0.752
152129.jpg,Irregular,0.5054
152289.jpg,Spiral,0.7505
152299.jpg,Irregular,0.924
152318.jpg,Elliptical,0.4167
152368.jpg,Spiral,0.546
152406.jpg,Spiral,0.693
152439.jpg,Irregular,0.8076
152459.jpg,Irregular,0.5723
152461.jpg,Elliptical,0.9946
152463.jpg,Irregular,0.8105
152470.jpg,Elliptical,0.539
152472.jpg,Spiral,0.9556
152487.jpg,Spiral,0.9424
152528.jpg,Irregular,0.3606
152532.jpg,Elliptical,0.425
152543.jpg,Spiral,0.6973
152575.jpg,Irregular,0.6084
152592.jpg,Spiral,0.901
152611.jpg,Elliptical,0.9937
152630.jpg,Irregular,0.8477
152681.jpg,Elliptical,0.4438
152706.jpg,Irregular,0.8174
152711.jpg,Spiral,0.5044
152721.jpg,Spiral,0.561
152809.jpg,Elliptical,0.976
152853.jpg,Elliptical,0.99
152889.jpg,Elliptical,0.9316
152932.jpg,Elliptical,0.716
153059.jpg,Spiral,0.616
153076.jpg,Spiral,0.5444
153132.jpg,Spiral,0.861
153214.jpg,Elliptical,0.641
153243.jpg,Spiral,0.947
153303.jpg,Elliptical,0.9854
153351.jpg,Irregular,0.632
153389.jpg,Spiral,0.5894
153412.jpg,Spiral,0.5513
153423.jpg,Irregular,0.6606
153436.jpg,Irregular,0.6636
153443.jpg,Irregular,0.7197
153482.jpg,Irregular,0.5254
153492.jpg,Irregular,0.5205
153497.jpg,Spiral,0.858
153523.jpg,Elliptical,0.823
153587.jpg,Elliptical,0.706
153689.jpg,Irregular,0.6387
153719.jpg,Elliptical,1.0
153742.jpg,Irregular,0.5723
153751.jpg,Irregular,0.857
153755.jpg,Spiral,0.5283
153761.jpg,Spiral,0.502
153792.jpg,Elliptical,0.7207
153808.jpg,Elliptical,0.44
153855.jpg,Elliptical,0.9634
153898.jpg,Elliptical,0.991
154040.jpg,Irregular,0.566
154064.jpg,Irregular,0.4263
154138.jpg,Elliptical,0.716
154139.jpg,Elliptical,0.988
154172.jpg,Irregular,0.566
154232.jpg,Elliptical,0.5996
154334.jpg,Elliptical,0.6514
154402.jpg,Spiral,0.765
154427.jpg,Irregular,0.462
154515.jpg,Elliptical,0.9775
154564.jpg,Irregular,0.841
154604.jpg,Irregular,0.795
154628.jpg,Elliptical,0.996
154642.jpg,Elliptical,0.986
154731.jpg,Irregular,0.6494
154765.jpg,Elliptical,0.9995
154771.jpg,Elliptical,0.988
154805.jpg,Spiral,0.8765
154813.jpg,Elliptical,0.8735
154822.jpg,Elliptical,0.7783
154854.jpg,Irregular,0.938
154862.jpg,Elliptical,0.554
154885.jpg,Elliptical,0.3843
154896.jpg,Spiral,0.874
154914.jpg,Irregular,0.561
154983.jpg,Spiral,0.664
155000.jpg,Irregular,0.787
155041.jpg,Spiral,0.7793
155074.jpg,Spiral,0.599
155093.jpg,Elliptical,0.999
155096.jpg,Elliptical,0.999
155158.jpg,Elliptical,0.9897
155169.jpg,Irregular,0.7163
155223.jpg,Spiral,0.8247
155240.jpg,Elliptical,0.8164
155242.jpg,Irregular,0.8604
155310.jpg,Spiral,0.61
155346.jpg,Irregular,0.622
155348.jpg,Elliptical,0.9834
155357.jpg,Elliptical,0.9697
155374.jpg,Elliptical,0.967
155463.jpg,Elliptical,0.9746
155496.jpg,Elliptical,0.4631
155530.jpg,Elliptical,0.985
155614.jpg,Elliptical,0.876
155662.jpg,Irregular,0.777
155672.jpg,Elliptical,0.993
155702.jpg,Elliptical,0.9976
155719.jpg,Spiral,0.4087
155769.jpg,Elliptical,0.9966
155810.jpg,Irregular,0.6494
155829.jpg,Irregular,0.515
155902.jpg,Elliptical,0.9854
155906.jpg,Irregular,0.5703
155958.jpg,Irregular,0.443
156053.jpg,Elliptical,0.916
156119.jpg,Irregular,0.5347
156124.jpg,Spiral,0.5234
156146.jpg,Elliptical,0.9834
156149.jpg,Elliptical,0.967
156159.jpg,Irregular,0.606
156214.jpg,Irregular,0.426
156246.jpg,Irregular,0.513
156265.jpg,Elliptical,0.9863
156281.jpg,Irregular,0.8745
156300.jpg,Irregular,0.526
156308.jpg,Spiral,0.763
156322.jpg,Spiral,0.525
156422.jpg,Elliptical,0.995
156463.jpg,Elliptical,0.8286
156478.jpg,Irregular,0.6904
156493.jpg,Elliptical,0.388
156513.jpg,Spiral,0.8447
156525.jpg,Elliptical,0.7554
156541.jpg,Irregular,0.4502
156588.jpg,Spiral,0.4583
156654.jpg,Elliptical,0.998
156698.jpg,Irregular,0.511
156701.jpg,Irregular,0.711
156726.jpg,Irregular,0.4983
156739.jpg,Elliptical,0.964
156788.jpg,Irregular,0.7725
156806.jpg,Elliptical,0.7603
156879.jpg,Irregular,0.764
156997.jpg,Elliptical,0.9897
157059.jpg,Spiral,0.824
157067.jpg,Irregular,0.6284
157130.jpg,Elliptical,0.7617
157133.jpg,Elliptical,0.936
157134.jpg,Elliptical,0.8813
157136.jpg,Irregular,0.584
157222.jpg,Irregular,0.7856
157238.jpg,Irregular,0.4304
157280.jpg,Elliptical,0.904
157372.jpg,Spiral,0.9663
157374.jpg,Spiral,0.3845
157375.jpg,Irregular,0.542
157420.jpg,Irregular,0.512
157451.jpg,Elliptical,0.752
157476.jpg,Irregular,0.4294
157536.jpg,Irregular,0.5747
157596.jpg,Irregular,0.6445
157603.jpg,Elliptical,0.835
157794.jpg,Irregular,0.611
157818.jpg,Irregular,0.7856
157902.jpg,Elliptical,0.9927
157909.jpg,Elliptical,0.4685
157989.jpg,Elliptical,0.999
158098.jpg,Spiral,0.8525
158119.jpg,Irregular,0.556
158152.jpg,Spiral,0.708
158226.jpg,Elliptical,0.4375
158283.jpg,Spiral,0.7188
158298.jpg,Irregular,0.6704
158340.jpg,Elliptical,0.995
